"id_veicolo" "id_percorso" "id_palina" "aria.x" "moby.x" "meb.x" "banda.x" "pedana.x" "linea.x" "statotraffico.x" "tempo_attesa.y" "distanza_fermate.y" "a_capolinea.y" "tempo_attesa_secondi.y" "statotraffico.y" "traveltime" "ora" "giorno" "giornosettimana" "direction" "weather" "prevision_w"
"16044" "7644" "11414" "75586" 0 0 0 "0" 0 "360" "4" 32 24 1 1890 "3" 1874 "21" "2" "4" 1 "1" "2"
"16072" "8109" "52577" "75514" 0 0 0 "0" 0 "N1" "4" 8 14 0 490 "4" 670 "0" "3" "5" 1 "0" "0"
"16085" "8109" "52577" "75514" 0 0 0 "0" 0 "N1" "4" 24 21 1 1417 "4" 1477 "3" "3" "5" 1 "0" "0"
"16144" "8155" "55973" "70695" 0 0 0 "0" 0 "671" "4" 15 17 0 875 "4" 967 "0" "3" "5" 0 "0" "0"
"16163" "8155" "55973" "70695" 0 0 0 "0" 0 "671" "4" 18 18 0 1065 "4" 1372 "22" "2" "4" 0 "1" "2"
"16191" "8155" "55973" "70900" 0 0 0 "0" 0 "671" "4" 37 43 1 2240 "4" 2892 "22" "2" "4" 0 "1" "2"
"16266" "8155" "55973" "74417" 0 0 0 "0" 0 "671" "4" 30 29 1 1821 "4" 2340 "22" "2" "4" 0 "1" "2"
"16285" "8155" "55973" "75514" 0 0 0 "0" 0 "671" "3" 10 5 1 603 "4" 889 "22" "2" "4" 1 "1" "2"
"16293" "8155" "55973" "75514" 0 0 0 "1" 0 "671" "4" 26 5 1 1583 "4" 1587 "0" "3" "5" 1 "0" "0"
"16313" "8155" "55973" "75586" 0 0 0 "0" 0 "671" "4" 18 13 1 1095 "4" 1456 "22" "2" "4" 1 "1" "2"
"16364" "8155" "55973" "75586" 0 0 0 "0" 0 "671" "4" 10 9 0 621 "4" 392 "0" "3" "5" 1 "0" "0"
"16373" "8155" "55973" "78680" 0 0 0 "0" 0 "671" "4" 37 35 1 2244 "4" 2768 "22" "2" "4" 1 "1" "2"
"16393" "8165" "55973" "70695" 0 0 0 "0" 0 "671" "4" 8 7 0 450 "4" 519 "23" "2" "4" 0 "1" "2"
"16422" "8165" "55973" "70900" 0 0 0 "1" 0 "671" "4" 24 31 0 1422 "4" 1518 "23" "2" "4" 0 "1" "2"
"16442" "8165" "55973" "74417" 0 0 0 "0" 0 "671" "4" 15 17 0 880 "4" 872 "23" "2" "4" 0 "1" "2"
"16452" "8165" "55973" "75514" 0 0 0 "0" 0 "671" "4" 4 4 0 267 "4" 207 "22" "2" "4" 1 "1" "2"
"16466" "8165" "55973" "75586" 0 0 0 "0" 0 "671" "4" 7 10 0 448 "4" 430 "23" "2" "4" 1 "1" "2"
"16472" "8167" "55973" "70695" 0 0 0 "0" 0 "671" "4" 12 12 0 694 "4" 509 "6" "3" "5" 0 "0" "0"
"16501" "8167" "55973" "74417" 0 0 0 "0" 0 "671" "4" 17 22 0 1049 "4" 936 "6" "3" "5" 0 "0" "0"
"16524" "8167" "55973" "75514" 0 0 0 "0" 0 "671" "3" 13 5 1 783 "3" 430 "5" "3" "5" 1 "0" "0"
"16542" "8167" "55973" "75586" 0 0 0 "0" 0 "671" "4" 6 7 0 333 "4" 378 "6" "3" "5" 1 "0" "0"
"16552" "8175" "55973" "70695" 0 0 0 "0" 0 "671" "4" 18 16 0 1086 "3" 892 "5" "3" "5" 0 "0" "0"
"16563" "8175" "55973" "70900" 0 0 0 "0" 0 "671" "4" 13 17 0 790 "4" 683 "6" "3" "5" 0 "0" "0"
"16574" "8175" "55973" "74417" 0 0 0 "1" 0 "671" "4" 12 14 0 747 "4" 554 "5" "3" "5" 0 "0" "0"
"16585" "8175" "55973" "75514" 0 0 0 "0" 0 "671" "3" 4 3 0 251 "1" 183 "5" "3" "5" 1 "0" "0"
"16593" "8175" "55973" "75586" 0 0 0 "0" 0 "671" "4" 9 8 0 527 "3" 411 "5" "3" "5" 1 "0" "0"
"16601" "8175" "55973" "78680" 0 0 0 "0" 0 "671" "4" 6 9 0 344 "4" 304 "5" "3" "5" 1 "0" "0"
"16662" "8180" "55973" "70695" 0 0 0 "0" 0 "671" "4" 20 19 1 1182 "4" 1340 "23" "2" "4" 0 "1" "2"
"16672" "8180" "55973" "70900" 0 0 0 "0" 0 "671" "4" 39 43 1 2330 "4" 2507 "23" "2" "4" 0 "1" "2"
"16742" "8180" "55973" "70900" 0 0 0 "0" 0 "671" "4" 10 14 0 589 "4" 638 "22" "2" "4" 0 "1" "2"
"16772" "8180" "55973" "74417" 0 0 0 "0" 0 "671" "4" 25 29 1 1527 "4" 1658 "23" "2" "4" 0 "1" "2"
"16794" "8180" "55973" "74417" 0 0 0 "0" 0 "671" "4" 26 29 1 1547 "4" 1845 "22" "2" "4" 0 "1" "2"
"16831" "8180" "55973" "75514" 0 0 0 "0" 0 "671" "4" 3 4 0 182 "4" 187 "23" "2" "4" 1 "1" "2"
"16847" "8180" "55973" "75514" 0 0 0 "0" 0 "671" "4" 12 5 1 702 "4" 756 "21" "2" "4" 1 "1" "2"
"16894" "8180" "55973" "75586" 0 0 0 "0" 0 "671" "4" 11 13 1 644 "4" 806 "23" "2" "4" 1 "1" "2"
"16915" "8180" "55973" "75586" 0 0 0 "0" 0 "671" "4" 20 13 1 1170 "4" 1299 "21" "2" "4" 1 "1" "2"
"16931" "8180" "55973" "78680" 0 0 0 "0" 0 "671" "4" 8 14 0 477 "4" 540 "22" "2" "4" 1 "1" "2"
"17003" "8180" "55973" "78680" 0 0 0 "0" 0 "671" "4" 33 35 1 1996 "4" 2106 "23" "2" "4" 1 "1" "2"
"170110" "8180" "55974" "81911" 0 0 0 "0" 0 "671" "4" 17 17 0 1003 "4" 1132 "6" "3" "5" 0 "0" "0"
"17076" "8186" "55974" "81911" 0 0 0 "0" 0 "671" "4" 4 3 0 250 "4" 289 "6" "3" "5" 0 "0" "0"
"17085" "9506" "52504" "70988" 1 1 1 "1" 1 "889" "4" 6 12 0 379 "4" 388 "23" "2" "4" 0 "1" "2"
"17103" "9506" "52504" "70994" 1 1 1 "0" 1 "889" "4" 11 19 0 688 "4" 876 "22" "2" "4" 0 "1" "2"
"17134" "9506" "52504" "70994" 1 1 1 "0" 1 "889" "4" 8 16 0 488 "4" 584 "23" "2" "4" 0 "1" "2"
"17154" "9506" "52504" "71000" 1 1 1 "0" 1 "889" "4" 11 19 0 643 "4" 755 "22" "2" "4" 0 "1" "2"
"17162" "9506" "52504" "71000" 1 1 1 "0" 1 "889" "4" 13 25 0 770 "4" 964 "23" "2" "4" 0 "1" "2"
"17184" "9506" "52504" "71008" 1 1 1 "0" 1 "889" "4" 14 28 0 826 "4" 973 "23" "2" "4" 0 "1" "2"
"17216" "9506" "52504" "71008" 1 1 1 "0" 1 "889" "4" 17 29 0 1011 "4" 1122 "22" "2" "4" 0 "1" "2"
"17254" "9506" "52504" "71023" 1 1 1 "0" 1 "889" "4" 20 35 0 1212 "4" 1279 "22" "2" "4" 0 "1" "2"
"17286" "9506" "52504" "71023" 1 1 1 "0" 1 "889" "4" 13 27 0 768 "4" 816 "23" "2" "4" 0 "1" "2"
"17312" "9509" "52504" "70988" 1 1 1 "0" 1 "889" "4" 7 13 0 449 "4" 438 "21" "2" "4" 0 "1" "2"
"17342" "9509" "52504" "70988" 1 1 1 "0" 1 "889" "4" 6 9 0 342 "4" 386 "22" "2" "4" 0 "1" "2"
"17365" "9509" "52504" "70994" 1 1 1 "0" 1 "889" "4" 7 12 0 403 "4" 557 "23" "2" "4" 0 "1" "2"
"17412" "9509" "52504" "70994" 1 1 1 "0" 1 "889" "4" 7 13 0 407 "4" 570 "0" "3" "5" 0 "0" "0"
"17434" "9509" "52504" "70994" 1 1 1 "0" 1 "889" "4" 11 19 0 657 "4" 746 "21" "2" "4" 0 "1" "2"
"17464" "9509" "52504" "71000" 1 1 1 "0" 1 "889" "4" 4 7 0 268 "4" 225 "23" "2" "4" 0 "1" "2"
"17492" "9509" "52504" "71000" 1 1 1 "0" 1 "889" "4" 14 25 0 837 "4" 993 "21" "2" "4" 0 "1" "2"
"17563" "9509" "52504" "71000" 1 1 1 "0" 1 "889" "4" 7 16 0 449 "4" 644 "0" "3" "5" 0 "0" "0"
"17584" "9509" "52504" "71008" 1 1 1 "0" 1 "889" "4" 9 20 0 544 "4" 758 "0" "3" "5" 0 "0" "0"
"176110" "9509" "52504" "71008" 1 1 1 "0" 1 "889" "4" 8 12 0 494 "4" 350 "23" "2" "4" 0 "1" "2"
"17674" "9509" "52504" "71023" 1 1 1 "0" 1 "889" "4" 5 9 0 291 "4" 236 "23" "2" "4" 0 "1" "2"
"17722" "9509" "52504" "71023" 1 1 1 "1" 1 "889" "4" 4 7 0 233 "4" 213 "22" "2" "4" 0 "1" "2"
"17733" "9509" "52504" "71023" 1 1 1 "0" 1 "889" "4" 13 29 0 779 "4" 1007 "0" "3" "5" 0 "0" "0"
"17773" "9512" "52504" "71000" 1 1 1 "0" 1 "889" "4" 14 22 0 860 "4" 740 "21" "2" "4" 0 "1" "2"
"17784" "9512" "52504" "71008" 1 1 1 "0" 1 "889" "4" 18 28 0 1051 "4" 862 "21" "2" "4" 0 "1" "2"
"17791" "9512" "52504" "71023" 1 1 1 "0" 1 "889" "4" 22 36 0 1322 "4" 1034 "21" "2" "4" 0 "1" "2"
"17801" "9535" "52504" "70988" 1 1 1 "0" 1 "889" "4" 5 8 0 277 "4" 388 "6" "3" "5" 0 "0" "0"
"17826" "9535" "52504" "70994" 1 1 1 "1" 1 "889" "4" 6 12 0 339 "4" 633 "6" "3" "5" 0 "0" "0"
"17832" "9535" "52504" "71000" 1 1 1 "0" 1 "889" "4" 9 19 0 530 "4" 996 "6" "3" "5" 0 "0" "0"
"17852" "9535" "52504" "71008" 1 1 1 "0" 1 "889" "4" 10 21 0 571 "4" 980 "6" "3" "5" 0 "0" "0"
"17873" "9535" "52504" "71023" 1 1 1 "1" 1 "889" "4" 14 31 0 843 "4" 1389 "6" "3" "5" 0 "0" "0"
"17884" "9539" "52504" "70988" 1 1 1 "0" 1 "889" "4" 5 9 0 307 "4" 522 "6" "3" "5" 0 "0" "0"
"17962" "9627" "892A" "70988" 1 1 1 "0" 1 "892" "4" 4 6 0 255 "4" 231 "23" "2" "4" 0 "1" "2"
"17913" "9627" "892A" "70988" 1 1 1 "0" 1 "892" "4" 4 5 0 226 "4" 245 "22" "2" "4" 0 "1" "2"
"17976" "9628" "892A" "70988" 1 1 1 "1" 1 "892" "4" 6 8 0 383 "4" 435 "21" "2" "4" 0 "1" "2"
"17995" "9635" "892A" "70988" 1 1 1 "1" 1 "892" "4" 4 6 0 234 "4" 270 "0" "3" "5" 0 "0" "0"
"18041" "9635" "892A" "70988" 1 1 1 "0" 1 "892" "4" 5 7 0 272 "4" 241 "22" "2" "4" 0 "1" "2"
"18052" "9700" "55747" "73587" 1 1 1 "0" 1 "235" "4" 6 13 0 330 "4" 430 "5" "3" "5" 0 "0" "0"
"18063" "9705" "55747" "73587" 1 1 1 "1" 1 "235" "4" 4 8 0 247 "4" 226 "6" "3" "5" 0 "0" "0"
"18073" "9706" "55744" "70162" 1 1 1 "0" 1 "982" "4" 24 20 0 1431 "4" 1374 "21" "2" "4" 1 "1" "2"
"18094" "9722" "55747" "73587" 1 1 1 "0" 1 "235" "4" 8 10 0 492 "4" 555 "21" "2" "4" 0 "1" "2"
"18105" "9765" "55747" "73587" 1 1 1 "0" 1 "235" "4" 5 8 0 284 "4" 307 "22" "2" "4" 0 "1" "2"
"18135" "9765" "55747" "73587" 1 1 1 "0" 1 "235" "4" 3 5 0 170 "4" 125 "21" "2" "4" 0 "1" "2"
"18153" "9775" "55744" "70162" 1 1 1 "0" 1 "982" "4" 25 23 0 1496 "4" 1309 "22" "2" "4" 1 "1" "2"
"18166" "9775" "55744" "70162" 1 1 1 "0" 1 "982" "4" 5 3 0 271 "4" 204 "21" "2" "4" 1 "1" "2"
"18182" "9844" "55744" "70162" 1 1 1 "0" 1 "982" "4" 12 16 0 745 "4" 1092 "5" "3" "5" 1 "0" "0"
"11000" "1622" "51574" "80713" 0 0 0 "0" 0 "870" "4" 30 34 1 1777 "4" 1908 "21" "4" "6" 1 "0" "0"
"6200" "1622" "51574" "80713" 0 0 0 "0" 0 "870" "4" 20 32 0 1213 "4" 1202 "23" "4" "6" 1 "0" "0"
"10100" "1624" "51574" "80713" 0 0 0 "1" 0 "870" "4" 38 34 1 2275 "4" 2186 "22" "4" "6" 1 "0" "0"
"14105" "1624" "51574" "80713" 0 0 0 "2" 0 "870" "4" 19 29 0 1114 "4" 1043 "0" "5" "0" 1 "0" "0"
"2339" "1624" "51574" "80713" 0 0 0 "0" 0 "870" "4" 14 17 0 850 "4" 712 "21" "4" "6" 1 "0" "0"
"25102" "1764" "51574" "80713" 0 0 0 "0" 0 "870" "4" 21 33 0 1279 "4" 1371 "23" "4" "6" 1 "0" "0"
"26101" "1766" "56768" "80713" 0 0 0 "0" 0 "115" "4" 7 11 0 408 "4" 319 "1" "5" "0" 1 "0" "0"
"31104" "1766" "56768" "80713" 0 0 0 "1" 0 "115" "4" 27 26 1 1617 "4" 1664 "0" "5" "0" 1 "0" "0"
"33102" "1766" "56768" "80713" 0 0 0 "0" 0 "115" "4" 33 26 1 1984 "4" 2010 "23" "4" "6" 1 "0" "0"
"4090" "1774" "56768" "80713" 0 0 0 "0" 0 "115" "4" 19 26 1 1150 "4" 2340 "1" "5" "0" 1 "0" "0"
"4819" "1774" "56768" "80713" 0 0 0 "1" 0 "115" "4" 30 26 1 1814 "4" 1829 "23" "4" "6" 1 "0" "0"
"55100" "1774" "56768" "80713" 0 0 0 "2" 0 "115" "4" 19 25 0 1147 "4" 986 "0" "5" "0" 1 "0" "0"
"6384" "1794" "56768" "80713" 0 0 0 "0" 0 "115" "4" 31 26 1 1846 "4" 1898 "21" "4" "6" 1 "0" "0"
"66100" "1794" "56768" "80713" 0 0 0 "0" 0 "115" "4" 18 25 0 1109 "4" 1169 "22" "4" "6" 1 "0" "0"
"7320" "1794" "56768" "80713" 0 0 0 "0" 0 "115" "4" 12 15 0 693 "4" 806 "20" "4" "6" 1 "0" "0"
"8030" "1794" "56768" "80713" 0 0 0 "0" 0 "115" "4" 31 26 1 1874 "4" 2181 "1" "5" "0" 1 "0" "0"
"8317" "1794" "56768" "80713" 0 0 0 "0" 0 "115" "4" 16 22 0 975 "4" 1027 "23" "4" "6" 1 "0" "0"
"9418" "1794" "56768" "80713" 0 0 0 "0" 0 "115" "4" 8 12 0 509 "4" 493 "0" "5" "0" 1 "0" "0"
"9816" "3003" "55485" "20265" 0 0 0 "1" 0 "628" "4" 8 11 0 504 "4" 450 "23" "4" "6" 0 "0" "0"
"9914" "3003" "55485" "70530" 0 0 0 "0" 0 "628" "4" 7 8 1 422 "4" 424 "21" "4" "6" 1 "0" "0"
"10429" "3003" "55485" "70530" 0 0 0 "1" 0 "628" "4" 13 8 1 808 "4" 732 "23" "4" "6" 1 "0" "0"
"10520" "3019" "13019" "70900" 0 0 0 "0" 0 "791" "4" 39 30 1 2348 "4" 2514 "21" "4" "6" 0 "0" "0"
"11019" "3019" "13019" "70900" 0 0 0 "1" 0 "791" "4" 12 10 0 694 "4" 556 "23" "4" "6" 0 "0" "0"
"11219" "3019" "13020" "70985" 0 0 0 "0" 0 "791" "4" 12 9 0 723 "4" 771 "20" "4" "6" 1 "0" "0"
"11716" "3019" "13020" "70985" 0 0 0 "0" 0 "791" "4" 31 23 1 1855 "4" 2137 "23" "4" "6" 1 "0" "0"
"12220" "3019" "13020" "70985" 0 0 0 "0" 0 "791" "4" 21 17 0 1283 "4" 1079 "22" "4" "6" 1 "0" "0"
"12312" "3020" "3637" "70985" 0 0 0 "0" 0 "98" "4" 3 3 0 161 "4" 204 "21" "4" "6" 1 "0" "0"
"12414" "3020" "3637" "70994" 0 0 0 "0" 0 "98" "4" 9 12 0 569 "4" 656 "21" "4" "6" 0 "0" "0"
"12519" "3023" "56410" "74417" 0 0 0 "0" 0 "670" "4" 32 36 0 1898 "4" 1566 "21" "4" "6" 0 "0" "0"
"12613" "3025" "51839" "70162" 0 0 0 "0" 0 "N15" "4" 15 17 1 921 "4" 1330 "1" "5" "0" 1 "0" "0"
"13120" "3025" "51839" "70162" 0 0 0 "0" 0 "N15" "4" 9 9 0 535 "4" 629 "0" "5" "0" 1 "0" "0"
"13714" "3025" "51839" "70162" 0 0 0 "0" 0 "N15" "4" 8 12 0 473 "4" 516 "4" "5" "0" 1 "0" "0"
"13819" "3025" "51839" "70985" 0 0 0 "0" 0 "N15" "4" 17 19 0 1019 "4" 1100 "0" "5" "0" 1 "0" "0"
"14616" "3025" "51839" "70985" 0 0 0 "0" 0 "N15" "4" 19 17 0 1150 "4" 969 "1" "5" "0" 1 "0" "0"
"15017" "3025" "51839" "70988" 0 0 0 "0" 0 "N15" "4" 19 22 0 1118 "4" 1202 "0" "5" "0" 0 "0" "0"
"15617" "3025" "51839" "70988" 0 0 0 "0" 0 "N15" "4" 14 21 0 854 "4" 816 "4" "5" "0" 0 "0" "0"
"15817" "3025" "51839" "70988" 0 0 0 "0" 0 "N15" "4" 21 25 1 1262 "4" 1558 "1" "5" "0" 0 "0" "0"
"16415" "3025" "51839" "70988" 0 0 0 "0" 0 "N15" "4" 16 25 0 974 "4" 929 "3" "5" "0" 0 "0" "0"
"16917" "3025" "51839" "70994" 0 0 0 "0" 0 "N15" "4" 20 31 1 1218 "4" 1225 "3" "5" "0" 0 "0" "0"
"17413" "3025" "51839" "70994" 0 0 0 "0" 0 "N15" "4" 24 31 0 1432 "1" 1560 "0" "5" "0" 0 "0" "0"
"17620" "3025" "51839" "70994" 0 0 0 "0" 0 "N15" "4" 24 31 1 1410 "4" 1491 "4" "5" "0" 0 "0" "0"
"18315" "3025" "51839" "70994" 0 0 0 "0" 0 "N15" "4" 26 31 1 1582 "4" 1651 "2" "5" "0" 0 "0" "0"
"18520" "3025" "51839" "71000" 0 0 0 "0" 0 "N15" "4" 6 13 0 331 "4" 251 "3" "5" "0" 0 "0" "0"
"19114" "3025" "51839" "71000" 0 0 0 "0" 0 "N15" "4" 25 37 1 1482 "4" 1649 "4" "5" "0" 0 "0" "0"
"19814" "3025" "51839" "71000" 0 0 0 "0" 0 "N15" "4" 28 36 0 1690 "4" 1559 "2" "5" "0" 0 "0" "0"
"20213" "3025" "51839" "71000" 0 0 0 "0" 0 "N15" "4" 18 27 0 1075 "4" 1409 "0" "5" "0" 0 "0" "0"
"20716" "3025" "51839" "71008" 0 0 0 "0" 0 "N15" "4" 4 10 0 236 "4" 213 "2" "5" "0" 0 "0" "0"
"21314" "3025" "51839" "71008" 0 0 0 "0" 0 "N15" "4" 19 31 0 1161 "4" 1423 "0" "5" "0" 0 "0" "0"
"21517" "3025" "51839" "71008" 0 0 0 "0" 0 "N15" "4" 26 41 1 1535 "4" 1692 "4" "5" "0" 0 "0" "0"
"21918" "3025" "51839" "71008" 0 0 0 "0" 0 "N15" "4" 7 17 0 411 "4" 303 "3" "5" "0" 0 "0" "0"
"22715" "3025" "51839" "71023" 0 0 0 "0" 0 "N15" "4" 8 18 0 502 "4" 388 "2" "5" "0" 0 "0" "0"
"2304" "3025" "51839" "71023" 0 0 0 "0" 0 "N15" "4" 31 49 1 1884 "4" 1942 "4" "5" "0" 0 "0" "0"
"23410" "3025" "51839" "71023" 0 0 0 "0" 0 "N15" "4" 31 49 0 1854 "1" 2191 "0" "5" "0" 0 "0" "0"
"24313" "3025" "51839" "71023" 0 0 0 "0" 0 "N15" "4" 12 25 0 726 "4" 512 "3" "5" "0" 0 "0" "0"
"24513" "3028" "55244" "70162" 0 0 0 "0" 0 "916" "4" 12 11 0 692 "3" 719 "23" "4" "6" 1 "0" "0"
"24614" "3028" "55244" "70162" 0 0 0 "1" 0 "916" "4" 13 11 0 762 "3" 948 "21" "4" "6" 1 "0" "0"
"24814" "3028" "55244" "70985" 0 0 0 "0" 0 "916" "4" 21 16 1 1249 "3" 1935 "21" "4" "6" 1 "0" "0"
"25217" "3034" "56410" "74417" 0 0 0 "0" 0 "670" "4" 25 36 0 1506 "4" 1581 "21" "4" "6" 0 "0" "0"
"25415" "3034" "56410" "74417" 0 0 0 "1" 0 "670" "4" 17 27 0 1047 "4" 994 "22" "4" "6" 0 "0" "0"
"25614" "3034" "56410" "74417" 0 0 0 "0" 0 "670" "4" 13 17 0 809 "4" 633 "20" "4" "6" 0 "0" "0"
"26014" "3042" "55244" "70162" 0 0 0 "1" 0 "916" "4" 24 11 1 1459 "4" 1384 "21" "4" "6" 1 "0" "0"
"26116" "3042" "55244" "70162" 0 0 0 "0" 0 "916" "4" 8 8 0 505 "4" 484 "23" "4" "6" 1 "0" "0"
"26415" "3042" "55244" "70985" 0 0 0 "0" 0 "916" "4" 25 16 1 1505 "4" 1484 "22" "4" "6" 1 "0" "0"
"26514" "3042" "55244" "70985" 0 0 0 "0" 0 "916" "4" 18 16 1 1073 "4" 1183 "23" "4" "6" 1 "0" "0"
"26813" "3053" "51839" "70162" 0 0 0 "0" 0 "N15" "4" 14 15 0 842 "4" 730 "0" "5" "0" 1 "0" "0"
"26914" "3053" "51839" "70985" 0 0 0 "0" 0 "N15" "4" 21 22 1 1254 "4" 1120 "1" "5" "0" 1 "0" "0"
"27014" "3064" "881R" "70162" 0 0 0 "1" 0 "881" "4" 15 4 1 876 "4" 987 "23" "4" "6" 1 "0" "0"
"2748" "3064" "881R" "70162" 0 0 0 "1" 0 "881" "4" 6 4 1 377 "3" 535 "21" "4" "6" 1 "0" "0"
"27813" "3064" "881R" "70985" 0 0 0 "1" 0 "881" "4" 6 7 0 361 "4" 343 "23" "4" "6" 1 "0" "0"
"28018" "3064" "881R" "70985" 0 0 0 "0" 0 "881" "4" 9 8 0 560 "4" 674 "21" "4" "6" 1 "0" "0"
"28211" "3064" "881R" "70988" 0 0 0 "0" 0 "881" "4" 14 12 1 854 "3" 1247 "21" "4" "6" 0 "0" "0"
"28613" "3064" "881R" "70988" 0 0 0 "0" 0 "881" "4" 8 10 0 496 "4" 510 "23" "4" "6" 0 "0" "0"
"28810" "3069" "3637" "70162" 0 0 0 "0" 0 "98" "4" 9 4 1 545 "4" 582 "23" "4" "6" 1 "0" "0"
"28912" "3069" "3637" "70985" 0 0 0 "0" 0 "98" "4" 19 9 1 1156 "4" 1139 "23" "4" "6" 1 "0" "0"
"29113" "3069" "3637" "70988" 0 0 0 "0" 0 "98" "4" 10 11 0 606 "4" 494 "23" "4" "6" 0 "0" "0"
"29212" "3069" "3637" "70994" 0 0 0 "0" 0 "98" "4" 25 18 1 1488 "4" 1497 "23" "4" "6" 0 "0" "0"
"29310" "3069" "3637" "71000" 0 0 0 "1" 0 "98" "4" 28 24 1 1665 "4" 1678 "23" "4" "6" 0 "0" "0"
"29910" "3080" "51834" "73587" 0 0 0 "0" 0 "N13" "4" 14 16 1 826 "4" 1113 "3" "5" "0" 0 "0" "0"
"30116" "3080" "51834" "73587" 0 0 0 "0" 0 "N13" "4" 25 16 1 1478 "4" 1479 "4" "5" "0" 0 "0" "0"
"30517" "3080" "51834" "73587" 0 0 0 "0" 0 "N13" "4" 7 16 1 420 "4" 735 "2" "5" "0" 0 "0" "0"
"31317" "3080" "51834" "73587" 0 0 0 "0" 0 "N13" "4" 11 16 1 635 "4" 1058 "0" "5" "0" 0 "0" "0"
"31513" "3091" "55471" "20265" 0 0 0 "0" 0 "301" "4" 30 34 1 1819 "4" 2075 "22" "4" "6" 0 "0" "0"
"31815" "3091" "55471" "20265" 0 0 0 "0" 0 "301" "4" 25 34 1 1478 "4" 1368 "0" "5" "0" 0 "0" "0"
"31915" "3091" "55471" "70530" 0 0 0 "0" 0 "301" "4" 22 30 1 1326 "4" 1530 "22" "4" "6" 1 "0" "0"
"32317" "3091" "55471" "70530" 0 0 0 "0" 0 "301" "4" 25 30 1 1515 "4" 1311 "0" "5" "0" 1 "0" "0"
"32714" "3100" "56410" "74417" 0 0 0 "0" 0 "670" "4" 27 38 0 1592 "4" 1810 "22" "4" "6" 0 "0" "0"
"32915" "3100" "56410" "74417" 0 0 0 "0" 0 "670" "4" 22 25 0 1328 "4" 1185 "20" "4" "6" 0 "0" "0"
"33117" "3102" "881R" "70162" 0 0 0 "0" 0 "881" "4" 6 4 1 347 "3" 1218 "22" "4" "6" 1 "0" "0"
"33614" "3102" "881R" "70985" 0 0 0 "0" 0 "881" "4" 10 9 1 628 "4" 1441 "22" "4" "6" 1 "0" "0"
"33710" "3102" "881R" "70985" 0 0 0 "0" 0 "881" "4" 13 9 1 762 "3" 1017 "21" "4" "6" 1 "0" "0"
"34114" "3102" "881R" "70988" 0 0 0 "0" 0 "881" "4" 13 12 1 808 "3" 1743 "22" "4" "6" 0 "0" "0"
"34313" "3102" "881R" "70988" 0 0 0 "1" 0 "881" "4" 14 12 1 827 "3" 1189 "21" "4" "6" 0 "0" "0"
"34718" "3104" "881R" "70162" 0 0 0 "1" 0 "881" "4" 5 4 0 308 "4" 247 "21" "4" "6" 1 "0" "0"
"34916" "3104" "881R" "70162" 0 0 0 "0" 0 "881" "4" 3 3 0 200 "4" 178 "23" "4" "6" 1 "0" "0"
"35112" "3104" "881R" "70985" 0 0 0 "0" 0 "881" "4" 12 9 1 694 "4" 527 "22" "4" "6" 1 "0" "0"
"35615" "3104" "881R" "70985" 0 0 0 "0" 0 "881" "4" 6 7 0 376 "4" 422 "21" "4" "6" 1 "0" "0"
"35813" "3104" "881R" "70985" 0 0 0 "0" 0 "881" "4" 12 9 1 697 "4" 833 "23" "4" "6" 1 "0" "0"
"36214" "3104" "881R" "70988" 0 0 0 "0" 0 "881" "4" 14 12 1 844 "4" 1023 "23" "4" "6" 0 "0" "0"
"36412" "3104" "881R" "70988" 0 0 0 "0" 0 "881" "4" 13 12 1 784 "4" 636 "22" "4" "6" 0 "0" "0"
"36614" "3114" "12263" "70939" 0 0 0 "0" 0 "23" "4" 7 7 0 431 "4" 450 "21" "4" "6" 1 "0" "0"
"37013" "3114" "12263" "70939" 0 0 0 "0" 0 "23" "4" 9 10 0 519 "4" 485 "0" "5" "0" 1 "0" "0"
"37415" "3114" "12263" "70939" 0 0 0 "0" 0 "23" "4" 12 14 1 724 "4" 758 "22" "4" "6" 1 "0" "0"
"37514" "3114" "12263" "80713" 0 0 0 "0" 0 "23" "4" 7 9 1 422 "4" 635 "22" "4" "6" 1 "0" "0"
"37915" "3114" "12263" "80713" 0 0 0 "0" 0 "23" "4" 5 7 0 323 "4" 344 "0" "5" "0" 1 "0" "0"
"38310" "3114" "12263" "80713" 0 0 0 "0" 0 "23" "4" 4 4 0 242 "4" 299 "21" "4" "6" 1 "0" "0"
"38714" "3143" "51834" "73587" 0 0 0 "0" 0 "N13" "4" 17 16 1 1022 "3" 601 "1" "5" "0" 0 "0" "0"
"38811" "3143" "51834" "73587" 0 0 0 "0" 0 "N13" "4" 11 16 1 639 "4" 703 "4" "5" "0" 0 "0" "0"
"39317" "3143" "51834" "73587" 0 0 0 "0" 0 "N13" "4" 26 16 1 1557 "4" 1181 "2" "5" "0" 0 "0" "0"
"40110" "3146" "51834" "73587" 0 0 0 "0" 0 "N13" "4" 16 16 1 934 "4" 741 "3" "5" "0" 0 "0" "0"
"40511" "3151" "1978" "20265" 0 0 0 "0" 0 "280" "4" 5 6 0 304 "4" 244 "20" "4" "6" 0 "0" "0"
"40612" "3151" "1978" "70939" 0 0 0 "1" 0 "280" "3" 21 15 0 1278 "4" 1227 "20" "4" "6" 1 "0" "0"
"40718" "3151" "1978" "80713" 0 0 0 "1" 0 "280" "3" 22 18 0 1303 "4" 1198 "20" "4" "6" 1 "0" "0"
