"","GDP251","IPS10","IPS11","IPS299","IPS12","IPS13","IPS18","IPS25","IPS32","IPS34","IPS38","IPS43","IPS307","IPS306","PMP","GDP252","GDP253","GDP254","GDP255","GDP252b","LBMNU","CES002","CES003","CES006","CES011","CES015","CES017","CES033","CES046","CES048","CES049","CES053","CES088","CES140","LHEL","LHELX","LHEM","LHNAG","LHUR","LHU680","LHU5","LHU14","LHU15","LHU26","LHU27","CES151","CES155","GDP261","HSBR","HSFR","HSNE","HSMW","HSSOU","HSWST","GDP256","GDP257","GDP258","GDP259","GDP260","PMI","PMNO","PMDEL","PMNV","MOCMQ","MSONDQ","LBPUR7","LBLCPU","GDP272A","GDP273A","GDP274A","GDP274_1","GDP274_2","GDP274_3","GDP275A","GDP275_1","GDP275_2","GDP275_3","GDP275_4","GDP276A","GDP276_1","GDP276_2","GDP276_3","GDP276_4","GDP276_5","GDP276_6","GDP276_7","GDP276_8","GDP277A","GDP278A","GDP279A","GDP280A","GDP281A","GDP282A","GDP284A","GDP284_1","GDP284_2","GDP285A","GDP285_1","GDP285_2","GDP286A","GDP287A","GDP288A","CES275R","CES277R","CES278.R","CPIAUCSL","CPILFESL","PCEPILFE","PSCCOMR","PW561R","PMCP","FYFF","FYGM3","FYGM6","FYGT1","FYGT5","FYGT10","FYAAAC","FYBAAC","Sfygm6","Sfygt1","Sfygt10","sFYAAAC","sFYBAAC","EXRUS","EXRSW","EXRJAN","EXRUK","EXRCAN","FSPCOM","FSPIN","FSDXP","FSPXE","FSDJ","FM1","MZMSL","FM2","FMFBA","FMRRA","FMRNBA","BUSLOANS","CCINRV","GDP263","GDP264","GDP265","GDP266","GDP267","LBOUT","UTL11","HHSNTN"
"132",4.2887,4.239,4.2874,4.2877,4.3432,4.0456,4.4574,4.0583,4.1756,3.8015,4.5374,4.1968,4.3879,4.4319,54.467,4.265,3.8999,4.328,4.3104,4.3193,4.6044,11.404,10.014,6.4571,8.4471,9.7385,9.2203,8.8331,11.361,10.007,8.55,9.4591,8.7831,9.832,59.667,0.49233,11.676,11.648,7.1,14.867,8.1515,7.9342,7.9191,7.2281,7.2238,40.233,3.9667,4.1438,6.9197,6.9912,4.852,5.461,6.132,5.5734,3.8969,3.9022,3.8112,4.3009,3.6366,49.8,53.667,49.9,40.7,4.7229,3.3277,4.5876,4.6003,4.445,4.4347,4.6679,4.4555,4.9468,4.6206,4.4689,4.4331,4.7165,4.336,4.4307,4.3655,4.3536,4.4923,4.4935,4.4887,4.3713,4.3219,4.3623,4.3721,4.58,4.5716,4.6622,4.3151,4.7833,4.3312,4.6152,4.6735,4.4709,4.6336,4.6635,4.4875,4.3872,4.3943,4.3847,2.6436,2.7864,2.5914,4.9253,4.9712,4.4357,5.6596,4.2935,48.833,4.8167,4.54,4.5833,4.8667,6.56,7.3467,8.4452,9.4003,0.043333,0.32667,2.8067,1.0985,2.0536,4.4255,0.35963,4.8635,5.1799,0.12657,5.9587,6.1242,3.1333,20.93,8.0024,6.7884,7.8134,8.1229,12.661,10.708,10.704+0i,6.4394,13.191,4.0215,3.7399,4.4939,4.7101,4.361,4.5755,78.91,64.633
"133",4.2991,4.2378,4.2821,4.2794,4.3348,4.0311,4.4511,4.0561,4.1796,3.8135,4.541,4.1982,4.3492,4.4299,56.267,4.2813,3.9383,4.3446,4.3222,4.3335,4.5995,11.403,10.006,6.4375,8.441,9.7306,9.2088,8.8307,11.364,10.005,8.5467,9.4586,8.7808,9.8361,61.333,0.48367,11.678,11.65,7.3667,16.633,8.1204,7.9586,8.0539,7.277,7.438,40.267,3.9333,4.1936,7.0046,7.1237,4.9605,5.743,6.2005,5.6813,3.8745,3.9125,3.8067,4.2887,3.6354,51.533,57.067,49.433,44.133,4.7327,3.3712,4.6008,4.6028,4.4516,4.4424,4.6681,4.4547,4.9483,4.6207,4.4712,4.437,4.7121,4.3187,4.442,4.3778,4.3612,4.4955,4.4933,4.4943,4.3878,4.3354,4.3648,4.3943,4.5772,4.5697,4.6609,4.3148,4.7815,4.3279,4.6138,4.6692,4.4766,4.629,4.6557,4.4961,4.3946,4.406,4.3891,2.6393,2.7826,2.5866,4.9321,4.9799,4.4454,5.6343,4.1097,46.467,4.0233,3.8933,3.9933,4.3567,6.59,7.3033,8.2786,9.2012,0.1,0.46333,3.41,0.97531,1.8979,4.4331,0.37601,4.8573,5.1763,0.16337,6.021,6.1938,2.95,24.21,8.0845,6.8289,7.8548,8.1314,12.683,10.767,10.764+0i,6.4247,13.187,4.0383,3.7485,4.5017,4.7106,4.3739,4.594,78.597,63.733
"134",4.3086,4.2552,4.3013,4.3001,4.3567,4.0961,4.4582,4.0869,4.1948,3.8393,4.5503,4.2179,4.3625,4.428,58.867,4.2871,3.9461,4.3434,4.3314,4.3374,4.6035,11.405,10.004,6.4204,8.4332,9.7309,9.2076,8.833,11.367,10.006,8.542,9.4604,8.7835,9.839,62.333,0.47467,11.682,11.654,7.6,17.8,8.1346,7.9395,8.1444,7.3016,7.5814,40.433,4.2333,4.2311,6.9619,7.0498,4.793,5.6009,6.1731,5.6407,3.9382,3.9511,3.8457,4.2888,3.6899,53.967,59.933,49.4,44.433,4.7846,3.4387,4.6021,4.6039,4.4568,4.4488,4.6705,4.4629,4.9434,4.6238,4.4758,4.4396,4.7106,4.3285,4.4528,4.386,4.3676,4.5005,4.4993,4.4986,4.3922,4.3482,4.3752,4.401,4.5776,4.5701,4.658,4.3186,4.7758,4.3371,4.6145,4.6676,4.4827,4.635,4.6611,4.5051,4.4018,4.4128,4.3965,2.6393,2.7815,2.5888,4.9397,4.9886,4.4524,5.6565,4.2442,53.333,3.77,3.68,3.7967,4.22,6.65,7.3767,8.2763,9.1289,0.11667,0.54,3.6967,0.89965,1.7522,4.4372,0.39094,4.8705,5.1969,0.17745,6.0166,6.1857,3.0233,25.433,8.1126,6.856,7.882,8.1321,12.702,10.804,10.801+0i,6.4115,13.178,4.0387,3.7734,4.5006,4.7098,4.3727,4.5998,79.634,70.8
"135",4.3184,4.2625,4.3097,4.3092,4.3671,4.1172,4.4647,4.098,4.2004,3.8514,4.5505,4.2277,4.342,4.4043,56.033,4.297,3.9677,4.35,4.3408,4.3454,4.6054,11.407,10.001,6.4008,8.4291,9.7284,9.2034,8.8331,11.371,10.003,8.5351,9.4586,8.7863,9.8439,62,0.46867,11.685,11.657,7.6333,18.067,8.1415,7.9555,8.1791,7.2882,7.651,40.3,4.0667,4.2334,6.9964,7.0764,4.7847,5.6583,6.1958,5.6583,3.9487,3.9663,3.8658,4.2976,3.7144,52.333,56.467,51.333,45,4.7817,3.3913,4.6108,4.6091,4.4611,4.4558,4.6709,4.4696,4.9366,4.624,4.4821,4.4447,4.7128,4.3466,4.4599,4.3946,4.373,4.506,4.5057,4.5034,4.3907,4.3611,4.3829,4.413,4.579,4.5715,4.6571,4.3232,4.7729,4.3442,4.615,4.6639,4.4933,4.6503,4.6734,4.5336,4.4072,4.4192,4.4011,2.6362,2.7736,2.5877,4.9473,4.9963,4.4594,5.6509,4.2702,53.833,3.2567,3.0833,3.15,3.4167,5.6067,6.6167,7.9791,8.7021,0.066667,0.33333,3.5333,1.3624,2.0854,4.3882,0.26475,4.8275,5.2484,0.18388,6.0335,6.1955,2.99,25.21,8.1048,6.8824,7.906,8.1333,12.728,10.831,10.825+0i,6.4019,13.176,4.06,3.7874,4.5059,4.7213,4.3736,4.6097,79.831,68.167
"136",4.3294,4.2723,4.3204,4.3213,4.3791,4.1395,4.4731,4.112,4.2092,3.8634,4.552,4.2347,4.4059,4.4332,57.067,4.3085,3.9881,4.3657,4.3483,4.357,4.6121,11.412,10.001,6.394,8.4364,9.7267,9.2005,8.8329,11.376,10.004,8.5321,9.4601,8.7917,9.8442,64.333,0.50167,11.685,11.658,7.3667,18.6,8.0978,7.9268,8.1656,7.2703,7.6404,40.3,4.1333,4.2668,7.0405,7.1134,4.8853,5.6478,6.2596,5.6676,3.9804,3.9971,3.8955,4.3098,3.7508,52.7,57.867,50.467,43.167,4.7872,3.4076,4.6068,4.6048,4.4664,4.4621,4.6726,4.4755,4.9335,4.6251,4.485,4.4469,4.7155,4.358,4.4612,4.4037,4.3796,4.5144,4.5189,4.5081,4.416,4.3733,4.3894,4.4174,4.5813,4.5739,4.6554,4.3309,4.7675,4.3572,4.6129,4.66,4.4957,4.6459,4.6711,4.5197,4.4094,4.4181,4.4058,2.6341,2.7731,2.5846,4.9561,5.0053,4.4661,5.6161,4.2094,45.5,3.0367,3.07,3.2467,3.5633,5.9067,6.7433,8.0211,8.8702,0.17667,0.49333,3.6733,1.2778,2.1268,4.4485,0.32897,4.8124,5.0606,0.23249,6.0489,6.2072,2.9833,24.877,8.0854,6.9224,7.9266,8.1404,12.759,10.89,10.888+0i,6.3981,13.174,4.0656,3.8037,4.5062,4.7219,4.3736,4.6169,79.828,78.4
"137",4.3306,4.2811,4.329,4.3288,4.3859,4.1645,4.4734,4.1245,4.2182,3.8831,4.5573,4.2456,4.402,4.42,60.567,4.3121,3.9979,4.3644,4.3532,4.3588,4.6208,11.418,10.006,6.3848,8.4521,9.729,9.2025,8.8357,11.382,10.009,8.5307,9.4661,8.7978,9.8471,66.333,0.53533,11.689,11.663,7.1333,18.033,8.1137,7.8754,8.0762,7.1884,7.5459,40.433,4.3333,4.2714,7.0273,7.0628,4.7536,5.6395,6.2461,5.5386,4.003,4.0026,3.9016,4.2831,3.7692,54.833,60.267,52.233,43.833,4.8001,3.3919,4.6035,4.6144,4.4743,4.4672,4.6725,4.4832,4.924,4.6246,4.4886,4.4501,4.7138,4.3587,4.4704,4.4108,4.387,4.517,4.5172,4.5141,4.4345,4.3849,4.3955,4.4175,4.5864,4.5793,4.6584,4.3387,4.7687,4.3687,4.6133,4.6602,4.4964,4.631,4.6535,4.5172,4.4199,4.4296,4.4155,2.6358,2.7727,2.5863,4.9633,5.014,4.472,5.6075,4.1477,52.433,3.04,2.96,3.0867,3.4067,5.4833,6.28,7.7327,8.4019,0.12667,0.44667,3.32,1.4527,2.1219,4.4804,0.40897,4.7952,4.9958,0.23249,6.0921,6.2351,2.8167,24.013,8.1203,6.9413,7.932,8.1377,12.782,10.913,10.911+0i,6.3944,13.179,4.0668,3.8263,4.4956,4.6907,4.3778,4.6092,80.247,79.933
"138",4.3356,4.2834,4.3295,4.3274,4.3839,4.1711,4.4683,4.1282,4.2228,3.8942,4.559,4.2491,4.3914,4.4099,53.233,4.3209,4.031,4.3734,4.357,4.3653,4.6325,11.424,10.006,6.376,8.4626,9.7267,9.1985,8.8359,11.388,10.012,8.5329,9.4704,8.8059,9.8497,67,0.54167,11.695,11.669,7.0667,17.633,8.1048,7.8905,8.0344,7.2106,7.4568,40.667,4.5333,4.2831,7.0169,7.1436,4.7985,5.6419,6.3196,5.7279,4.0108,4.0248,3.9278,4.2816,3.8056,50.333,53.267,51.567,45.333,4.804,3.4357,4.6002,4.6239,4.4797,4.4737,4.6783,4.4962,4.922,4.629,4.4884,4.4559,4.706,4.3295,4.4743,4.4209,4.3955,4.527,4.5348,4.5181,4.4407,4.3965,4.4051,4.4292,4.5896,4.5822,4.6588,4.3474,4.766,4.378,4.6158,4.6613,4.5021,4.6383,4.6606,4.5254,4.4258,4.4361,4.421,2.6365,2.7713,2.5871,4.9705,5.0223,4.4795,5.5859,4.154,51.867,3,2.9667,3.08,3.38,5.1833,5.99,7.4054,8.1413,0.11333,0.41333,3.0233,1.4154,2.1513,4.4526,0.38008,4.701,5.0327,0.23923,6.0991,6.2373,2.8,22.997,8.1524,6.9687,7.9469,8.142,12.806,10.94,10.937+0i,6.3867,13.186,4.0784,3.8536,4.4946,4.6763,4.3861,4.6047,80.177,71.767
"139",4.3407,4.2886,4.3348,4.3324,4.3926,4.1652,4.4822,4.1241,4.228,3.9072,4.5586,4.2523,4.4499,4.4163,53.933,4.3318,4.043,4.3832,4.3682,4.3757,4.6371,11.431,10.008,6.3588,8.4772,9.7262,9.1981,8.8352,11.396,10.018,8.5371,9.4768,8.8153,9.8545,70,0.59,11.7,11.674,6.8,17.933,8.0704,7.85,8.019,7.1489,7.4761,40.767,4.4667,4.317,7.1052,7.1694,4.9028,5.6915,6.3333,5.7203,4.0108,4.0423,3.9389,4.2863,3.819,50.567,53.9,51.367,45.367,4.7957,3.4457,4.6,4.6242,4.4841,4.4771,4.6832,4.5093,4.9182,4.6314,4.4859,4.4585,4.7064,4.3007,4.469,4.4272,4.4004,4.535,4.5431,4.5258,4.4511,4.4066,4.411,4.4306,4.5919,4.5845,4.6584,4.3556,4.7625,4.387,4.6143,4.6596,4.5012,4.6296,4.6518,4.5172,4.4312,4.4448,4.424,2.6379,2.7705,2.5899,4.9751,5.0283,4.4841,5.5833,3.9993,50.9,3.06,3.0033,3.12,3.4233,4.95,5.6167,6.8928,7.6234,0.11667,0.42,2.6133,1.2761,2.0067,4.4736,0.38967,4.6604,5.0132,0.26531,6.1171,6.2407,2.7667,23.093,8.1811,6.9979,7.9595,8.1469,12.834,10.973,10.967+0i,6.3842,13.196,4.0758,3.8665,4.4918,4.6618,4.3912,4.6064,80.11,65.767
"140",4.3541,4.3033,4.3471,4.3449,4.401,4.2091,4.4777,4.1523,4.2458,3.9372,4.5641,4.2687,4.4394,4.4568,58.433,4.3406,4.0692,4.3878,4.3758,4.3818,4.6453,11.439,10.015,6.3655,8.4956,9.729,9.2033,8.8345,11.403,10.024,8.5424,9.4833,8.8253,9.856,74.333,0.64167,11.705,11.679,6.6333,18.333,8.0781,7.8098,8.0045,7.0879,7.4939,40.767,4.6333,4.3661,7.2213,7.268,4.8853,5.8101,6.4478,5.8181,4.0612,4.0857,3.9799,4.3047,3.8682,54.267,60.567,51.033,45.767,4.8278,3.4593,4.5971,4.6203,4.489,4.4824,4.6886,4.5217,4.9178,4.632,4.4904,4.4644,4.706,4.3243,4.4666,4.4329,4.4068,4.5392,4.5434,4.533,4.4578,4.4153,4.4191,4.4311,4.5931,4.5859,4.6587,4.3644,4.7597,4.3914,4.6131,4.6572,4.5027,4.6272,4.6479,4.5218,4.4362,4.4499,4.429,2.6408,2.7702,2.5937,4.9834,5.0361,4.4887,5.6035,3.9358,52.233,2.99,3.06,3.2033,3.5267,4.9733,5.6067,6.8433,7.5526,0.14333,0.46667,2.5467,1.2366,1.946,4.4875,0.38379,4.6846,5.0049,0.28129,6.1404,6.2794,2.72,23.467,8.2111,7.0231,7.974,8.1529,12.859,11.005,11.002+0i,6.3818,13.219,4.1083,3.9014,4.4955,4.6643,4.3957,4.6159,81.017,73.867
"141",4.3642,4.3159,4.3583,4.3557,4.4157,4.2368,4.4876,4.1601,4.2603,3.9614,4.5696,4.281,4.4709,4.432,61.1,4.3517,4.093,4.3975,4.3848,4.3912,4.6493,11.447,10.021,6.3692,8.5073,9.7334,9.2107,8.8345,11.411,10.033,8.5501,9.4919,8.8338,9.8607,81.667,0.67833,11.712,11.684,6.5667,18.867,7.9638,7.8427,8.0319,7.1856,7.4716,40.7,4.7667,4.3857,7.1957,7.2378,4.7819,5.6892,6.4195,5.8926,4.1033,4.0985,3.9899,4.2628,3.896,56.467,62.833,55.6,43.833,4.855,3.4643,4.6056,4.6249,4.4953,4.4863,4.6919,4.5274,4.9172,4.6368,4.4887,4.4663,4.6934,4.3113,4.4694,4.44,4.4147,4.5443,4.5432,4.5423,4.4644,4.4263,4.4238,4.434,4.599,4.5916,4.6619,4.3725,4.7613,4.4029,4.6178,4.6632,4.5046,4.622,4.6412,4.5233,4.4454,4.4563,4.4402,2.6451,2.7716,2.5987,4.9884,5.0426,4.4938,5.6364,3.7724,61.6,3.2133,3.2433,3.4533,3.91,5.4767,6.0667,7.1615,7.8474,0.21,0.66667,2.8233,1.0948,1.7808,4.4934,0.37324,4.6785,5.0025,0.29369,6.1516,6.3071,2.7233,22.45,8.2594,7.0353,7.9805,8.1561,12.882,11.012,11.01+0i,6.392,13.245,4.1169,3.9237,4.4853,4.6342,4.3987,4.6213,81.448,85
"142",4.3772,4.334,4.3729,4.3693,4.4302,4.2612,4.4985,4.1761,4.2828,3.9991,4.5846,4.3038,4.426,4.4513,62.033,4.3588,4.1046,4.4069,4.3899,4.3984,4.6661,11.457,10.03,6.3564,8.5323,9.7391,9.219,8.8366,11.42,10.042,8.5596,9.5034,8.8371,9.8655,81.333,0.749,11.717,11.689,6.2,19.1,7.9195,7.8026,7.9483,7.0533,7.423,41.167,4.9,4.4188,7.231,7.2907,4.9652,5.825,6.4713,5.824,4.16,4.1223,4.0097,4.318,3.9037,58.133,63.1,59.233,47.267,4.8737,3.5108,4.5981,4.6241,4.4996,4.4918,4.6977,4.5382,4.9177,4.6411,4.4913,4.47,4.6979,4.2972,4.4742,4.4468,4.4228,4.5461,4.5404,4.5476,4.4682,4.4355,4.4246,4.4414,4.6018,4.5948,4.6641,4.3787,4.762,4.4086,4.6215,4.6668,4.5084,4.6347,4.6562,4.5254,4.4519,4.4674,4.4437,2.6447,2.7732,2.5967,4.9941,5.0494,4.5005,5.6476,3.9791,67,3.94,3.9867,4.4133,5.1333,6.6667,7.0833,7.9463,8.5981,0.42667,1.1467,3.0967,0.863,1.5147,4.4767,0.34205,4.6372,5.0135,0.32387,6.1114,6.2636,2.8767,20.317,8.2167,7.0416,7.9842,8.1591,12.903,11.005,11.001+0i,6.4141,13.276,4.1495,3.965,4.4896,4.6288,4.4094,4.6189,82.582,83.167
"143",4.3828,4.3463,4.3818,4.3785,4.439,4.2846,4.5016,4.1948,4.2996,4.024,4.5957,4.3182,4.4254,4.4497,61.767,4.366,4.1155,4.4154,4.3955,4.4055,4.6779,11.467,10.038,6.3534,8.546,9.7453,9.2274,8.8395,11.429,10.054,8.5704,9.5152,8.8358,9.8686,83.333,0.785,11.722,11.694,6,18.833,7.9086,7.7835,7.9276,7.1022,7.3512,41.1,4.9667,4.4082,7.226,7.2823,4.9273,5.7746,6.4609,5.8712,4.1423,4.1323,4.0283,4.3169,3.9292,58.5,63.3,60.733,45.367,4.8833,3.5307,4.5897,4.63,4.5056,4.5006,4.7048,4.5526,4.9161,4.6479,4.5001,4.4777,4.6915,4.3512,4.479,4.4561,4.4282,4.5484,4.5397,4.5521,4.4706,4.446,4.4276,4.461,4.605,4.5986,4.6651,4.3909,4.7592,4.4194,4.6277,4.6714,4.5186,4.6509,4.6713,4.5467,4.4565,4.4674,4.4513,2.6428,2.773,2.5942,5.0033,5.0569,4.5083,5.6724,4.0666,75.7,4.4867,4.4767,4.89,5.6,6.9567,7.3333,8.1753,8.8404,0.41333,1.1233,2.8567,0.84202,1.5071,4.4402,0.27041,4.5957,5.0445,0.316,6.1331,6.2915,2.8167,19.347,8.2424,7.0484,7.9798,8.1597,12.923,11.003,10.995+0i,6.4404,13.302,4.1861,3.9928,4.5058,4.6525,4.4208,4.6131,82.913,80.933
"144",4.3944,4.3658,4.3987,4.3958,4.4516,4.3054,4.5111,4.225,4.3226,4.0624,4.6063,4.3416,4.3957,4.4637,62.233,4.3759,4.1506,4.4249,4.4003,4.4127,4.6839,11.476,10.045,6.3484,8.5572,9.7517,9.2369,8.8413,11.437,10.065,8.5813,9.5267,8.8307,9.8713,88.333,0.88433,11.732,11.703,5.6333,18.367,7.8404,7.6952,7.9021,7.1123,7.2971,41.2,5,4.3953,7.2281,7.2944,4.9813,5.8181,6.4672,5.8474,4.1877,4.1594,4.0716,4.327,3.9839,58.233,61.133,64.8,46.633,4.8995,3.5629,4.5908,4.6256,4.5104,4.505,4.7067,4.5676,4.9028,4.6486,4.5015,4.4807,4.6813,4.3633,4.4812,4.4626,4.435,4.5489,4.537,4.5547,4.4732,4.4567,4.4323,4.4668,4.6074,4.6009,4.663,4.405,4.7515,4.4324,4.634,4.6793,4.5211,4.6556,4.6755,4.5542,4.4635,4.4753,4.4575,2.6459,2.7764,2.5975,5.0091,5.0632,4.513,5.7111,3.9737,85.233,5.1667,5.28,5.7733,6.5967,7.6333,7.8367,8.5705,9.2078,0.49333,1.3167,2.5567,0.73381,1.3711,4.4321,0.25962,4.5937,5.0656,0.31342,6.1312,6.3044,2.8633,17.497,8.2455,7.048,7.9732,8.1595,12.939,10.992,10.988+0i,6.4684,13.341,4.2085,4.0166,4.4973,4.6252,4.4242,4.6214,83.939,86.233
"145",4.3972,4.3782,4.4089,4.4069,4.4591,4.3194,4.5161,4.2476,4.3377,4.0887,4.6132,4.3547,4.4187,4.4791,57.7,4.3775,4.1309,4.4261,4.4066,4.4164,4.6907,11.484,10.049,6.3374,8.5608,9.7563,9.2443,8.8418,11.445,10.073,8.5931,9.5342,8.8273,9.8736,86.667,0.88433,11.735,11.706,5.4667,17.133,7.8778,7.7018,7.759,6.9483,7.1711,41.033,5.0333,4.3728,7.1341,7.1884,4.8468,5.6466,6.3919,5.7568,4.1976,4.1819,4.1116,4.3517,4.0291,54.867,56.067,60.1,46.4,4.8987,3.5788,4.5925,4.6364,4.5169,4.5099,4.71,4.5788,4.8977,4.6504,4.5022,4.4862,4.6707,4.3539,4.4833,4.47,4.4426,4.5575,4.5428,4.5653,4.4782,4.4674,4.4399,4.4696,4.6118,4.605,4.664,4.417,4.7488,4.4447,4.6447,4.6922,4.526,4.6598,4.6832,4.5403,4.4743,4.4867,4.4679,2.6455,2.7713,2.5989,5.0164,5.0716,4.5182,5.7452,3.999,82.2,5.81,5.7367,6.0433,6.7267,7.3933,7.4833,8.2801,8.8778,0.30667,0.99,1.7467,0.79681,1.3944,4.4243,0.21745,4.5662,5.064,0.34155,6.174,6.3442,2.8133,16.88,8.2847,7.0462,7.9613,8.1607,12.954,10.981,10.98+0i,6.5017,13.373,4.2262,4.0374,4.5014,4.6233,4.4321,4.6166,84.096,84.7
"146",4.399,4.3811,4.4108,4.4093,4.4591,4.3107,4.5195,4.259,4.3419,4.0982,4.6059,4.3563,4.4445,4.4647,50.033,4.3858,4.1424,4.4311,4.4158,4.4235,4.6913,11.489,10.05,6.328,8.5642,9.7563,9.2469,8.8377,11.45,10.077,8.5991,9.5381,8.8261,9.8747,82.667,0.81367,11.733,11.705,5.6667,16.833,7.8982,7.763,7.7992,7.0187,7.1864,40.667,4.6333,4.3403,7.1533,7.1603,4.7985,5.6168,6.3433,5.7756,4.1706,4.1782,4.1185,4.3716,4.0316,48.033,46.567,53.8,43.5,4.8813,3.5923,4.5905,4.6408,4.5206,4.5154,4.7085,4.5853,4.8883,4.6461,4.5061,4.4937,4.6669,4.3548,4.4861,4.4778,4.452,4.5569,4.5391,4.5669,4.4937,4.4741,4.4483,4.4783,4.615,4.6083,4.6668,4.4236,4.7503,4.4494,4.6523,4.699,4.5358,4.6772,4.698,4.5708,4.4784,4.4882,4.4737,2.647,2.7776,2.598,5.0245,5.0797,4.5237,5.7507,4.0863,69.9,6.02,5.5967,5.62,5.97,6.4,6.62,7.6594,8.2342,0.023333,0.37333,1.0233,1.0394,1.6142,4.3692,0.14453,4.4365,5.073,0.31593,6.2609,6.434,2.61,16.623,8.3843,7.0443,7.962,8.1702,12.97,10.962,10.959+0i,6.5375,13.398,4.2401,4.0519,4.5055,4.6215,4.4398,4.6166,83.265,82.667
"147",4.4071,4.3906,4.4232,4.4223,4.4688,4.3168,4.5305,4.2842,4.3477,4.116,4.5907,4.3643,4.4893,4.4754,50.4,4.3944,4.1718,4.4348,4.4227,4.4288,4.7016,11.494,10.05,6.3197,8.5737,9.7547,9.2476,8.8327,11.455,10.08,8.6032,9.5414,8.8284,9.8747,84,0.834,11.736,11.708,5.6667,16.3,7.9152,7.7963,7.7562,6.9915,7.1298,40.7,4.6667,4.3709,7.2349,7.2551,4.7478,5.7071,6.48,5.8493,4.161,4.1914,4.1253,4.3789,4.0382,48.633,49.533,50.133,44.1,4.8881,3.6203,4.5919,4.6456,4.5248,4.5196,4.7049,4.5841,4.8778,4.6505,4.5085,4.4976,4.6645,4.3426,4.4938,4.4847,4.4599,4.5592,4.5414,4.5693,4.5029,4.4805,4.4546,4.4861,4.616,4.6096,4.667,4.4343,4.747,4.4535,4.6499,4.6952,4.5367,4.6704,4.6888,4.5765,4.4819,4.4919,4.477,2.6515,2.7788,2.6027,5.0296,5.0864,4.5287,5.7556,3.9805,51.967,5.7967,5.3667,5.36,5.6533,6.0833,6.3233,7.4312,8.0553,-0.0066667,0.28667,0.95667,1.1078,1.732,4.3954,0.16512,4.5457,5.0586,0.30437,6.337,6.5087,2.47,16.93,8.4532,7.0425,7.9832,8.1879,12.975,10.96,10.955+0i,6.5614,13.419,4.2832,4.0554,4.5022,4.612,4.4404,4.6186,82.904,84.1
"148",4.4144,4.3989,4.4284,4.4257,4.4696,4.3261,4.5281,4.3002,4.3598,4.1462,4.5852,4.3746,4.4754,4.4739,46.3,4.4012,4.19,4.4384,4.4288,4.4336,4.7026,11.499,10.052,6.3126,8.5852,9.7537,9.2497,8.827,11.46,10.084,8.6057,9.5435,8.8332,9.8763,85,0.856,11.738,11.711,5.5667,16.233,7.9132,7.7758,7.7467,6.989,7.1142,40.7,4.6667,4.3934,7.2612,7.2565,4.6913,5.7181,6.4887,5.8474,4.1888,4.2121,4.1453,4.3704,4.068,46.267,47.333,47.067,42.867,4.895,3.6817,4.5966,4.6462,4.5297,4.5238,4.7028,4.5897,4.8644,4.6529,4.5104,4.5026,4.6631,4.3266,4.4981,4.4913,4.4684,4.5621,4.5452,4.5715,4.5064,4.4883,4.4622,4.4919,4.6154,4.6095,4.665,4.4425,4.7414,4.459,4.6451,4.6881,4.538,4.6618,4.6796,4.5717,4.4909,4.51,4.4806,2.6527,2.7774,2.6039,5.035,5.0933,4.5334,5.7529,3.9805,43.767,5.72,5.26,5.24,5.4433,5.6867,5.8933,6.9864,7.6418,-0.02,0.18333,0.63333,1.093,1.7484,4.4103,0.14037,4.6205,5.05,0.30466,6.393,6.5531,2.36,17.19,8.506,7.0326,7.9951,8.1975,12.979,10.942,10.938+0i,6.5749,13.446,4.2983,4.0649,4.4908,4.5733,4.4454,4.6282,82.629,81.4
